EngagementID;ContentID;CampaignID;ProductID;ContentType;Likes;Views;Clicks;EngagementDate
3960;20;20;3;BLOG;83;2719;416;25.12.2023
3961;19;15;20;BLOG;3;1665;57;30.05.2025
3962;37;6;7;BLOG;370;6234;1049;02.11.2023
3963;45;2;3;NEWSLETTER;0;317;7;17.06.2025
3964;38;8;20;BLOG;0;960;39;30.09.2025
3965;26;7;11;NEWSLETTER;200;2114;953;16.01.2023
3966;20;18;4;NEWSLETTER;251;1923;751;28.08.2023
3967;2;17;15;SOCIAL MEDIA;23;3242;442;24.08.2024
3968;7;16;11;VIDEO;27;5010;481;29.04.2024
3969;28;2;2;SOCIAL MEDIA;0;263;10;30.07.2025
3970;35;20;20;VIDEO;10;2537;242;11.03.2025
3971;36;20;5;NEWSLETTER;221;4603;925;21.07.2024
3972;1;15;4;VIDEO;128;5674;1262;25.03.2024
3973;9;7;1;NEWSLETTER;278;4734;1221;18.09.2023
3974;16;9;14;SOCIAL MEDIA;681;8001;1521;17.04.2023
3975;8;9;14;SOCIAL MEDIA;318;7982;1869;22.01.2023
3976;6;13;11;NEWSLETTER;29;2079;211;07.03.2024
3977;50;8;2;SOCIAL MEDIA;159;1039;351;01.01.2023
3978;49;13;20;BLOG;0;369;16;10.08.2025
3979;7;9;7;NEWSLETTER;0;928;38;24.10.2025
3980;46;4;18;NEWSLETTER;153;4720;929;07.07.2024
3981;40;20;10;BLOG;61;4193;252;13.05.2024
3982;14;11;19;SOCIAL MEDIA;2;712;50;27.11.2024
3983;21;19;7;SOCIAL MEDIA;0;559;11;13.11.2025
3984;32;10;15;NEWSLETTER;30;3489;150;30.09.2024
3985;31;3;6;SOCIAL MEDIA;22;545;117;08.12.2023
3986;23;17;3;NEWSLETTER;195;5097;848;18.09.2023
3987;5;5;1;VIDEO;72;2654;632;08.03.2024
3988;15;8;6;BLOG;4;556;44;24.12.2024
3989;43;2;20;VIDEO;167;4209;871;25.06.2024
3990;4;16;15;VIDEO;140;6333;689;27.08.2023
3991;28;4;10;SOCIAL MEDIA;2;270;25;28.03.2024
3992;3;6;12;VIDEO;14;2089;273;10.12.2024
3993;1;13;20;VIDEO;402;5726;1389;22.04.2023
3994;40;8;6;VIDEO;38;3204;286;09.07.2024
3995;4;14;4;NEWSLETTER;1;278;25;27.03.2025
3996;5;4;11;BLOG;45;2440;259;02.12.2024
3997;33;17;3;SOCIAL MEDIA;21;711;120;02.04.2024
3998;8;4;20;BLOG;215;6956;2262;18.03.2023
3999;31;9;7;SOCIAL MEDIA;3;1807;66;16.01.2025
4000;24;19;4;VIDEO;271;5455;794;24.10.2023
4001;33;4;10;BLOG;84;2726;269;24.11.2023
4002;18;12;6;VIDEO;46;3557;689;05.09.2024
4003;24;13;18;SOCIAL MEDIA;4;196;58;19.08.2023
4004;4;9;2;BLOG;412;7793;1064;12.07.2023
4005;36;8;16;VIDEO;2;1561;37;07.07.2025
4006;9;9;6;VIDEO;231;4247;995;01.09.2023
4007;43;5;7;BLOG;32;3565;301;12.08.2024
4008;36;18;3;VIDEO;833;5393;2008;15.03.2023
4009;7;20;10;NEWSLETTER;103;3898;857;13.10.2023
4010;7;15;10;BLOG;652;7491;1554;19.04.2023
4011;50;18;5;SOCIAL MEDIA;3;838;54;31.12.2024
4012;46;13;7;VIDEO;23;1422;169;18.05.2024
4013;19;19;5;BLOG;80;7496;649;09.09.2023
4014;44;15;11;BLOG;146;4918;1047;21.06.2024
4015;30;18;11;VIDEO;10;1605;121;15.12.2023
4016;11;6;9;SOCIAL MEDIA;0;139;2;09.11.2025
4017;39;6;15;VIDEO;1;124;8;04.09.2024
4018;9;19;8;VIDEO;273;4001;1037;08.09.2023
4019;31;1;6;BLOG;18;3955;165;14.10.2024
4020;47;11;2;BLOG;0;71;2;19.03.2025
4021;10;5;16;SOCIAL MEDIA;1;456;28;26.07.2025
4022;37;8;5;SOCIAL MEDIA;107;3595;368;07.12.2023
4023;14;15;12;NEWSLETTER;7;328;27;26.03.2024
4024;17;2;16;BLOG;0;134;1;30.08.2025
4025;27;12;8;NEWSLETTER;0;263;3;11.10.2025
4026;17;11;2;NEWSLETTER;86;6666;920;29.08.2023
4027;31;17;15;VIDEO;146;5065;728;20.01.2024
4028;48;19;2;BLOG;0;236;6;23.12.2025
4029;32;3;2;VIDEO;289;2223;658;21.01.2023
4030;7;12;17;BLOG;47;2664;413;10.04.2024
4031;16;6;14;SOCIAL MEDIA;0;699;23;29.12.2025
4032;38;6;1;SOCIAL MEDIA;199;3907;1506;08.02.2023
4033;44;15;2;NEWSLETTER;113;2674;448;03.05.2024
4034;36;16;6;VIDEO;0;172;6;20.11.2025
4035;4;4;5;SOCIAL MEDIA;537;6054;1521;13.10.2023
4036;2;6;16;BLOG;1;535;45;05.05.2025
4037;49;9;3;SOCIAL MEDIA;35;4031;495;10.10.2024
4038;19;20;5;BLOG;10;448;64;28.09.2024
4039;23;15;1;VIDEO;0;257;3;27.09.2025
4040;45;11;20;VIDEO;0;171;2;28.09.2025
4041;3;13;2;BLOG;38;2219;273;12.02.2025
4042;45;6;12;SOCIAL MEDIA;84;3202;515;13.06.2024
4043;21;6;8;BLOG;312;6186;1110;18.08.2023
4044;24;7;5;SOCIAL MEDIA;680;4354;1376;04.01.2023
4045;12;13;6;SOCIAL MEDIA;320;6864;1273;27.04.2023
4046;39;12;14;BLOG;11;2232;215;31.01.2025
4047;14;20;19;NEWSLETTER;3;1205;53;13.08.2025
4048;21;3;14;NEWSLETTER;121;3156;529;23.05.2024
4049;41;7;4;NEWSLETTER;0;909;22;22.12.2025
4050;22;16;9;SOCIAL MEDIA;1;1075;59;24.08.2025
4051;3;13;20;VIDEO;38;2366;453;30.06.2024
4052;9;19;6;SOCIAL MEDIA;142;4559;1311;11.05.2023
4053;32;2;9;NEWSLETTER;179;5376;1370;30.01.2024
4054;10;6;17;SOCIAL MEDIA;0;148;4;08.09.2025
4055;42;11;19;VIDEO;0;48;1;18.05.2025
4056;25;7;13;SOCIAL MEDIA;6;739;69;13.10.2023
4057;36;9;16;NEWSLETTER;0;171;7;21.05.2025
4058;40;15;10;BLOG;1212;9429;3475;01.01.2023
4059;41;1;20;NEWSLETTER;11;620;56;15.11.2023
4060;36;20;12;BLOG;395;5788;1008;06.04.2023
4061;4;8;9;SOCIAL MEDIA;4;1729;64;30.04.2025
4062;22;10;2;SOCIAL MEDIA;43;3666;546;05.11.2024
4063;45;12;6;VIDEO;25;1239;104;16.11.2023
4064;36;5;7;BLOG;2;1150;66;08.08.2025
4065;6;6;16;SOCIAL MEDIA;0;506;9;08.12.2025
4066;47;7;11;SOCIAL MEDIA;0;328;3;28.09.2025
4067;23;6;15;SOCIAL MEDIA;0;89;2;09.11.2025
4068;30;13;7;VIDEO;32;824;177;27.02.2024
4069;44;17;14;VIDEO;111;2646;269;19.01.2023
4070;15;11;10;SOCIAL MEDIA;49;2876;344;11.01.2025
4071;20;4;10;NEWSLETTER;487;8122;3692;07.02.2023
4072;39;12;5;SOCIAL MEDIA;112;5266;716;25.04.2023
4073;18;14;6;SOCIAL MEDIA;23;2467;236;21.12.2023
4074;23;4;6;NEWSLETTER;262;3403;1445;28.02.2023
4075;48;6;6;SOCIAL MEDIA;39;3277;357;06.08.2024
4076;20;4;13;BLOG;0;19;0;29.12.2025
4077;13;10;15;SOCIAL MEDIA;227;3397;897;02.08.2023
4078;8;1;7;BLOG;39;3977;686;03.09.2024
4079;49;16;12;BLOG;236;2346;667;18.03.2023
4080;10;2;13;NEWSLETTER;630;6777;2327;26.05.2023
4081;44;10;5;SOCIAL MEDIA;4;1331;52;21.05.2025
4082;28;2;18;BLOG;0;488;18;14.09.2025
4083;31;15;4;NEWSLETTER;14;1919;248;19.10.2024
4084;35;4;5;BLOG;144;5185;727;19.06.2023
4085;47;19;18;SOCIAL MEDIA;3;548;28;28.11.2024
4086;49;11;16;BLOG;0;639;8;21.09.2025
4087;34;20;20;BLOG;587;5597;2326;14.04.2023
4088;19;4;2;NEWSLETTER;0;411;14;22.12.2025
4089;28;13;12;SOCIAL MEDIA;36;5078;372;21.03.2024
4090;35;14;16;BLOG;205;6029;1631;17.12.2023
4091;29;20;8;SOCIAL MEDIA;29;1681;144;13.02.2024
4092;49;2;12;SOCIAL MEDIA;0;288;10;06.12.2025
4093;21;19;14;BLOG;115;7191;1071;27.06.2023
4094;29;10;15;NEWSLETTER;0;462;14;31.08.2025
4095;46;2;2;NEWSLETTER;23;1404;347;23.06.2024
4096;3;13;11;SOCIAL MEDIA;4;714;52;29.11.2024
4097;40;6;15;VIDEO;0;222;5;14.12.2025
4098;20;9;13;VIDEO;1;334;32;06.04.2025
4099;13;17;5;NEWSLETTER;74;2352;313;19.11.2023
4100;44;13;13;VIDEO;2;495;39;12.02.2025
4101;44;8;8;BLOG;47;1047;228;09.08.2024
4102;34;4;17;BLOG;0;602;11;06.10.2025
4103;37;19;12;VIDEO;331;7160;1264;28.02.2023
4104;3;8;9;BLOG;64;4035;659;10.08.2024
4105;20;1;12;NEWSLETTER;336;4597;913;26.09.2023
4106;29;3;17;BLOG;48;1076;194;03.06.2024
4107;30;13;12;BLOG;140;3367;651;04.05.2024
4108;15;11;17;NEWSLETTER;63;2041;356;11.09.2024
4109;32;10;14;SOCIAL MEDIA;66;3823;374;06.10.2024
4110;22;10;17;NEWSLETTER;23;679;121;28.07.2023
4111;48;9;20;NEWSLETTER;0;757;18;17.12.2025
4112;37;12;20;SOCIAL MEDIA;38;1942;449;21.06.2024
4113;20;20;15;BLOG;16;2243;105;01.01.2025
4114;11;20;13;NEWSLETTER;0;194;2;21.10.2025
4115;46;10;8;SOCIAL MEDIA;27;1336;246;08.11.2024
4116;31;8;18;SOCIAL MEDIA;2;2303;68;27.02.2025
4117;6;17;14;NEWSLETTER;151;2372;442;26.10.2023
4118;26;18;3;NEWSLETTER;0;377;9;18.09.2025
4119;30;18;6;SOCIAL MEDIA;316;3530;738;23.01.2023
4120;22;12;12;BLOG;12;2041;198;10.08.2024
4121;7;13;11;NEWSLETTER;0;124;2;19.12.2025
4122;32;10;19;VIDEO;14;2085;219;04.04.2024
4123;28;10;7;SOCIAL MEDIA;0;940;31;03.09.2025
4124;18;20;2;BLOG;44;2497;266;22.12.2024
4125;2;12;2;NEWSLETTER;117;6842;1012;29.06.2023
4126;39;20;20;NEWSLETTER;63;1847;294;03.04.2024
4127;12;10;18;SOCIAL MEDIA;25;1065;125;03.03.2024
4128;31;1;3;SOCIAL MEDIA;0;386;6;28.10.2025
4129;22;9;3;SOCIAL MEDIA;160;4208;732;09.10.2023
4130;24;1;7;BLOG;26;2349;225;06.04.2025
4131;31;5;6;BLOG;63;2669;459;22.11.2024
4132;31;4;11;BLOG;18;1153;85;10.05.2024
4133;1;19;3;SOCIAL MEDIA;5;900;77;03.06.2025
4134;3;15;18;BLOG;99;2639;483;21.09.2024
4135;3;9;3;NEWSLETTER;36;1892;313;15.09.2024
4136;28;12;17;VIDEO;1;560;31;15.08.2025
4137;32;11;4;NEWSLETTER;238;4579;1985;08.05.2023
4138;5;19;14;BLOG;0;653;16;08.07.2025
4139;24;8;11;BLOG;29;2010;207;28.01.2025
4140;12;7;11;VIDEO;13;925;108;28.07.2024
4141;39;7;1;BLOG;9;2192;182;31.03.2025
4142;1;20;9;NEWSLETTER;1;308;19;24.06.2025
4143;48;8;1;BLOG;430;3208;1097;02.02.2023
4144;37;20;10;BLOG;8;2056;128;14.05.2025
4145;38;2;2;SOCIAL MEDIA;193;3599;861;08.09.2023
4146;19;15;4;NEWSLETTER;30;1397;200;02.12.2023
4147;38;14;10;SOCIAL MEDIA;0;408;19;05.12.2025
4148;12;19;14;NEWSLETTER;266;4528;1112;10.05.2024
4149;10;6;11;VIDEO;514;7910;1144;14.04.2023
4150;23;17;20;NEWSLETTER;6;1316;91;26.04.2025
4151;28;17;6;BLOG;1;789;31;31.07.2025
4152;41;17;16;SOCIAL MEDIA;1;839;29;03.11.2025
4153;13;15;3;NEWSLETTER;115;5311;636;07.04.2024
4154;5;20;15;NEWSLETTER;21;1116;166;28.08.2024
4155;39;19;1;VIDEO;3;1217;49;30.05.2025
4156;23;5;12;NEWSLETTER;68;4114;482;03.10.2024
4157;4;19;2;SOCIAL MEDIA;3;2097;112;09.04.2025
4158;2;9;7;VIDEO;103;2227;780;24.09.2023
4159;12;16;7;VIDEO;194;4658;938;13.12.2023
4160;46;11;3;VIDEO;0;336;7;03.11.2025
4161;32;14;6;SOCIAL MEDIA;148;2354;754;24.01.2024
4162;3;18;5;VIDEO;9;623;123;08.10.2024
4163;31;1;13;VIDEO;2;846;37;13.03.2025
4164;47;17;16;NEWSLETTER;4;337;42;14.03.2024
4165;43;20;7;BLOG;13;2622;270;05.08.2024
4166;19;7;11;SOCIAL MEDIA;0;449;10;08.08.2025
4167;31;12;14;BLOG;0;1075;32;30.08.2025
4168;46;8;17;VIDEO;205;7891;791;04.02.2023
4169;4;17;7;BLOG;0;257;11;20.10.2025
4170;11;12;8;NEWSLETTER;338;3432;1092;13.03.2023
4171;36;18;13;VIDEO;367;6636;3146;04.01.2023
4172;40;16;20;NEWSLETTER;9;612;74;18.12.2024
4173;36;17;11;SOCIAL MEDIA;744;6191;2315;29.09.2023
4174;8;2;6;VIDEO;1;674;28;23.10.2025
4175;30;10;19;SOCIAL MEDIA;105;3946;648;25.04.2024
4176;5;20;2;VIDEO;99;3800;567;06.08.2023
4177;22;5;2;NEWSLETTER;0;306;13;12.07.2025
4178;2;17;14;BLOG;0;411;16;14.09.2025
4179;23;17;12;NEWSLETTER;4;507;36;22.03.2025
4180;45;19;4;NEWSLETTER;179;5887;918;30.12.2023
4181;38;3;18;NEWSLETTER;262;3519;1237;07.11.2023
4182;35;20;8;VIDEO;0;486;20;12.09.2025
4183;48;19;2;BLOG;73;4144;670;21.07.2024
4184;34;13;16;BLOG;948;8159;2326;09.02.2023
4185;33;19;11;SOCIAL MEDIA;0;399;9;08.12.2025
4186;24;20;5;BLOG;0;88;6;14.03.2025
4187;42;8;9;VIDEO;422;5543;1386;21.09.2023
4188;48;3;1;VIDEO;0;944;36;07.10.2025
4189;34;5;11;BLOG;32;1534;238;24.03.2024
4190;13;11;19;SOCIAL MEDIA;0;127;4;05.06.2025
4191;20;6;6;BLOG;25;742;165;13.06.2024
4192;48;20;5;VIDEO;3;493;50;10.12.2024
4193;10;13;10;SOCIAL MEDIA;70;3576;417;07.11.2024
4194;41;11;17;VIDEO;1;94;12;11.12.2024
4195;23;19;8;SOCIAL MEDIA;0;748;22;17.12.2025
4196;44;6;1;SOCIAL MEDIA;138;2446;390;14.09.2023
4197;42;19;8;NEWSLETTER;306;2733;783;20.01.2023
4198;24;1;9;VIDEO;1;1232;54;02.08.2025
4199;20;15;11;BLOG;61;2011;255;18.12.2023
4200;50;5;9;SOCIAL MEDIA;97;1298;238;03.03.2023
4201;7;4;19;BLOG;83;4307;520;12.02.2024
4202;8;19;13;VIDEO;15;3951;250;12.06.2024
4203;44;16;6;SOCIAL MEDIA;85;3574;530;15.01.2024
4204;46;12;6;NEWSLETTER;7;391;59;13.09.2023
4205;25;14;17;BLOG;273;6018;913;08.07.2023
4206;12;2;11;VIDEO;65;2384;381;22.07.2024
4207;11;20;3;VIDEO;4;1227;55;11.04.2025
4208;4;11;7;VIDEO;21;3022;201;16.08.2024
4209;19;3;13;VIDEO;161;1188;540;15.03.2023
4210;8;9;7;BLOG;52;4755;312;14.03.2024
4211;28;19;4;BLOG;8;1056;95;03.01.2024
4212;47;6;17;BLOG;356;6532;1120;23.12.2023
4213;34;9;19;SOCIAL MEDIA;33;3246;242;07.12.2024
4214;1;9;7;BLOG;3;996;36;16.06.2025
4215;22;3;9;BLOG;10;1159;155;03.03.2025
4216;11;3;1;NEWSLETTER;19;1684;203;17.02.2025
4217;8;9;15;NEWSLETTER;0;838;21;03.07.2025
4218;6;8;14;BLOG;63;5679;676;13.02.2024
4219;16;5;19;VIDEO;269;4347;1144;07.01.2023
4220;19;19;19;BLOG;5;2037;63;06.03.2025
4221;25;10;12;SOCIAL MEDIA;28;294;63;23.01.2023
4222;39;9;4;NEWSLETTER;153;4649;836;28.06.2024
4223;19;19;14;NEWSLETTER;367;4538;1163;23.09.2023
4224;32;18;3;NEWSLETTER;144;2419;548;23.05.2024
4225;45;20;13;NEWSLETTER;1;530;32;26.07.2025
4226;29;16;20;SOCIAL MEDIA;1;974;44;14.11.2025
4227;9;20;8;BLOG;2;709;31;17.06.2025
4228;32;10;7;VIDEO;0;511;16;18.10.2025
4229;49;15;12;VIDEO;58;2080;561;28.01.2024
4230;23;16;11;BLOG;108;2233;300;12.08.2023
4231;49;10;10;SOCIAL MEDIA;0;985;44;24.08.2025
4232;35;18;14;BLOG;402;3661;911;09.02.2023
4233;36;3;12;VIDEO;452;2868;1062;24.05.2023
4234;24;12;8;SOCIAL MEDIA;99;4763;530;29.09.2023
4235;41;3;13;NEWSLETTER;55;4530;410;22.12.2023
4236;4;5;13;VIDEO;325;6797;1484;26.07.2023
4237;40;3;16;VIDEO;0;805;18;07.10.2025
4238;12;19;9;NEWSLETTER;12;2628;348;17.12.2024
4239;27;12;16;NEWSLETTER;18;1603;160;27.02.2025
4240;22;10;18;VIDEO;95;4928;698;24.10.2023
4241;9;6;13;NEWSLETTER;6;265;37;24.10.2023
4242;29;15;3;VIDEO;84;2307;447;15.09.2024
4243;9;18;2;VIDEO;97;6557;1102;13.11.2023
4244;50;9;20;SOCIAL MEDIA;156;5170;541;30.03.2024
4245;15;12;5;BLOG;0;770;10;11.12.2025
4246;11;17;11;BLOG;2;988;44;13.09.2025
4247;17;7;6;BLOG;2;118;16;23.04.2024
4248;40;13;5;SOCIAL MEDIA;52;3516;593;26.07.2024
4249;38;5;1;SOCIAL MEDIA;50;1562;344;16.05.2024
4250;40;3;13;VIDEO;735;5061;1573;27.01.2023
4251;18;5;16;NEWSLETTER;15;216;96;10.01.2023
4252;32;10;4;SOCIAL MEDIA;44;4265;285;28.04.2024
4253;37;11;18;BLOG;37;2880;197;11.07.2024
4254;2;10;15;SOCIAL MEDIA;196;7727;784;25.02.2023
4255;45;15;4;SOCIAL MEDIA;268;4265;858;05.10.2023
4256;46;18;7;NEWSLETTER;21;235;70;16.12.2023
4257;24;3;9;BLOG;42;2375;510;10.07.2024
4258;20;14;19;NEWSLETTER;72;2303;563;04.05.2024
4259;35;11;11;SOCIAL MEDIA;5;378;63;15.10.2023
4260;22;10;18;VIDEO;9;871;72;25.01.2025
4261;47;20;3;SOCIAL MEDIA;1243;7984;3053;16.03.2023
4262;8;11;18;SOCIAL MEDIA;28;3265;317;04.10.2024
4263;15;17;11;VIDEO;27;652;121;30.05.2023
4264;23;19;5;BLOG;7;2568;96;01.02.2025
4265;6;17;15;BLOG;103;4398;501;08.10.2023
4266;28;9;5;NEWSLETTER;123;2993;434;11.03.2024
4267;10;4;3;NEWSLETTER;17;3275;238;18.10.2024
4268;21;3;15;BLOG;16;324;72;25.11.2023
4269;15;20;15;BLOG;2;842;45;02.09.2025
4270;5;6;17;NEWSLETTER;4;1229;103;21.03.2025
4271;16;5;11;VIDEO;5;1200;43;20.03.2025
4272;41;4;19;BLOG;167;4426;745;28.02.2023
4273;29;4;17;NEWSLETTER;1;159;13;16.05.2025
4274;22;7;13;BLOG;507;7432;1698;03.10.2023
4275;12;12;18;SOCIAL MEDIA;59;4374;395;27.08.2024
4276;17;7;14;SOCIAL MEDIA;89;2706;307;06.03.2024
4277;9;10;16;BLOG;56;3110;412;10.04.2024
4278;37;19;12;BLOG;165;5199;1229;14.02.2024
4279;47;16;1;VIDEO;4;869;52;04.06.2025
4280;23;17;11;VIDEO;0;346;4;20.11.2025
4281;10;8;6;VIDEO;272;5388;954;28.01.2024
4282;35;13;10;BLOG;998;5525;2368;19.03.2023
4283;1;9;8;NEWSLETTER;27;997;181;01.04.2024
4284;41;12;14;SOCIAL MEDIA;134;5159;502;17.01.2024
4285;13;20;11;VIDEO;43;2506;314;19.03.2024
4286;41;1;5;SOCIAL MEDIA;33;1010;128;25.02.2024
4287;9;15;8;VIDEO;12;2959;153;13.11.2024
4288;49;11;8;NEWSLETTER;93;2387;491;15.08.2023
4289;11;19;8;VIDEO;16;1725;143;20.04.2025
4290;2;7;3;BLOG;131;2626;660;07.10.2023
4291;49;2;10;BLOG;1;787;56;20.07.2025
4292;27;12;3;BLOG;53;588;119;25.02.2023
4293;14;19;13;VIDEO;586;3981;1527;15.03.2023
4294;8;18;12;SOCIAL MEDIA;33;2284;306;14.07.2024
4295;14;9;17;NEWSLETTER;215;4373;924;25.05.2024
4296;20;18;20;SOCIAL MEDIA;6;2073;62;17.04.2025
4297;48;13;19;VIDEO;614;6260;1944;02.02.2024
4298;34;20;13;NEWSLETTER;0;435;8;24.09.2025
4299;10;20;2;VIDEO;0;286;10;26.10.2025
4300;41;19;8;NEWSLETTER;308;4680;1158;30.11.2023
4301;16;2;10;SOCIAL MEDIA;899;6922;3093;09.03.2023
4302;4;2;6;BLOG;10;2438;188;17.02.2025
4303;16;20;12;VIDEO;69;2246;317;29.04.2024
4304;5;11;12;SOCIAL MEDIA;0;599;27;10.09.2025
4305;28;15;16;VIDEO;55;828;259;17.01.2024
4306;13;16;11;SOCIAL MEDIA;16;1155;169;12.01.2025
4307;15;16;4;NEWSLETTER;203;4074;945;22.03.2024
4308;35;6;7;SOCIAL MEDIA;19;1763;195;05.11.2024
4309;2;8;8;NEWSLETTER;0;165;9;14.02.2025
4310;15;10;6;VIDEO;0;524;24;03.12.2025
4311;18;5;15;SOCIAL MEDIA;103;2626;409;04.06.2024
4312;49;5;4;NEWSLETTER;181;5247;1668;04.05.2023
4313;7;13;11;SOCIAL MEDIA;43;734;139;19.06.2023
4314;25;1;2;BLOG;95;2546;320;14.06.2023
4315;49;8;16;NEWSLETTER;87;3994;378;21.04.2024
4316;26;17;16;NEWSLETTER;0;46;1;03.10.2025
4317;31;8;17;SOCIAL MEDIA;29;1683;396;29.05.2024
4318;5;11;4;BLOG;67;1006;247;29.10.2023
4319;19;14;19;SOCIAL MEDIA;76;1910;376;31.10.2023
4320;19;7;1;BLOG;32;1175;212;18.03.2024
4321;2;5;16;VIDEO;5;1346;43;30.03.2025
4322;21;16;11;BLOG;161;3104;457;14.08.2023
4323;41;4;1;VIDEO;212;3974;1146;21.01.2023
4324;19;10;12;BLOG;81;4042;763;02.09.2023
4325;12;12;20;SOCIAL MEDIA;0;412;5;06.09.2025
4326;5;11;19;BLOG;35;2982;513;28.01.2024
4327;11;18;5;VIDEO;0;308;15;25.06.2025
4328;30;15;4;NEWSLETTER;7;2474;115;12.02.2025
4329;44;4;4;NEWSLETTER;0;333;17;15.01.2025
4330;15;11;14;NEWSLETTER;2;831;47;17.08.2025
4331;41;17;20;BLOG;4;1730;85;17.11.2024
4332;16;7;20;VIDEO;2;1011;55;08.07.2025
4333;44;1;19;NEWSLETTER;0;317;9;16.09.2025
4334;6;13;5;BLOG;152;6683;1393;29.08.2023
4335;37;20;18;BLOG;0;130;5;03.09.2025
4336;41;12;7;NEWSLETTER;1;646;27;15.11.2025
4337;21;8;1;BLOG;148;3813;889;17.04.2024
4338;5;14;11;VIDEO;19;2816;240;15.08.2024
4339;5;14;20;SOCIAL MEDIA;63;1912;386;11.01.2024
4340;23;13;13;VIDEO;0;740;31;26.09.2025
4341;34;17;20;VIDEO;6;1229;66;08.12.2024
4342;47;5;9;SOCIAL MEDIA;39;3159;290;20.08.2024
4343;37;9;3;BLOG;42;2994;501;12.09.2023
4344;33;8;7;BLOG;1;703;33;17.09.2025
4345;49;12;13;SOCIAL MEDIA;1;406;15;07.01.2025
4346;3;19;8;VIDEO;10;2041;66;24.01.2025
4347;36;17;7;BLOG;48;3687;630;03.06.2024
4348;11;16;8;SOCIAL MEDIA;0;612;11;12.07.2025
4349;37;3;16;SOCIAL MEDIA;0;70;0;04.09.2025
4350;8;15;15;SOCIAL MEDIA;1;1111;57;05.06.2025
4351;1;10;9;SOCIAL MEDIA;110;3803;1081;26.01.2024
4352;35;5;2;BLOG;11;2027;94;01.02.2025
4353;16;10;19;VIDEO;0;954;25;11.10.2025
4354;5;11;3;VIDEO;7;361;36;03.03.2024
4355;46;2;7;VIDEO;129;4416;908;05.05.2024
4356;12;3;7;BLOG;472;7668;2333;08.08.2023
4357;39;16;7;NEWSLETTER;913;6043;2328;01.08.2023
4358;13;12;6;NEWSLETTER;285;8298;1006;17.04.2023
4359;33;1;14;BLOG;5;461;63;12.07.2024
4360;23;15;7;VIDEO;183;6271;670;26.02.2023
4361;19;3;4;VIDEO;238;2241;602;28.01.2023
4362;33;5;2;NEWSLETTER;0;1192;25;13.07.2025
4363;20;12;11;VIDEO;27;2121;288;16.12.2024
4364;37;3;19;SOCIAL MEDIA;4;632;36;19.12.2024
4365;42;8;12;SOCIAL MEDIA;57;2344;297;16.08.2024
4366;35;8;1;NEWSLETTER;36;2870;263;14.10.2024
4367;23;10;10;VIDEO;170;3000;801;27.10.2023
4368;43;10;17;VIDEO;5;1024;97;30.01.2025
4369;7;7;17;VIDEO;178;7814;1646;23.08.2023
4370;10;13;10;NEWSLETTER;33;3155;160;05.08.2024
4371;46;6;14;SOCIAL MEDIA;1;805;29;06.11.2025
4372;45;5;11;NEWSLETTER;33;2041;195;03.05.2023
4373;25;4;3;NEWSLETTER;55;429;178;21.03.2023
4374;47;2;15;BLOG;299;3593;1160;21.11.2023
4375;40;2;3;SOCIAL MEDIA;0;182;2;25.10.2025
4376;31;19;20;NEWSLETTER;38;1786;307;13.09.2024
4377;26;10;4;NEWSLETTER;87;3323;458;24.07.2024
4378;44;13;10;NEWSLETTER;302;5308;1121;26.04.2024
4379;42;18;16;BLOG;315;8844;1251;03.04.2023
4380;9;16;18;SOCIAL MEDIA;32;1150;135;26.12.2023
4381;31;7;5;VIDEO;110;685;272;19.04.2023
4382;37;13;19;VIDEO;749;4375;1790;07.05.2023
4383;20;17;19;VIDEO;88;1437;476;17.04.2023
4384;26;16;9;SOCIAL MEDIA;0;796;11;09.11.2025
4385;45;8;19;BLOG;21;611;134;12.05.2024
4386;35;17;13;NEWSLETTER;8;2446;211;02.04.2025
4387;44;10;5;SOCIAL MEDIA;0;169;6;27.09.2025
4388;35;9;1;VIDEO;0;45;0;16.12.2025
4389;50;1;9;BLOG;0;982;27;06.09.2025
4390;39;2;10;VIDEO;599;3484;1452;11.05.2023
4391;44;1;14;SOCIAL MEDIA;178;5270;666;09.10.2023
4392;42;11;10;SOCIAL MEDIA;44;2479;432;13.05.2024
4393;42;15;7;SOCIAL MEDIA;1021;8375;2526;08.02.2023
4394;44;15;5;NEWSLETTER;14;1153;124;16.04.2025
4395;25;15;15;VIDEO;1;226;15;14.05.2025
4396;31;4;20;NEWSLETTER;191;4669;981;06.10.2023
4397;35;19;8;SOCIAL MEDIA;51;1461;312;06.07.2023
4398;39;14;19;BLOG;66;3651;933;24.05.2024
4399;3;2;15;SOCIAL MEDIA;91;2756;438;28.09.2024
4400;9;15;8;VIDEO;123;1230;425;05.07.2023
4401;9;10;10;BLOG;290;6560;1793;03.09.2023
4402;7;18;15;BLOG;14;923;138;17.06.2024
4403;27;10;18;VIDEO;0;232;7;07.11.2025
4404;43;7;3;BLOG;6;2055;196;10.05.2025
4405;39;20;18;NEWSLETTER;29;823;245;27.08.2023
4406;24;19;12;SOCIAL MEDIA;7;1702;92;18.03.2025
4407;4;6;16;NEWSLETTER;5;498;74;30.10.2024
4408;13;9;19;NEWSLETTER;8;1844;151;17.04.2025
4409;50;8;2;VIDEO;37;1159;155;01.03.2024
4410;12;8;16;SOCIAL MEDIA;2;93;13;04.07.2024
4411;43;18;19;NEWSLETTER;212;2110;546;28.05.2023
